cell_id,row,col,month,lat_min,lat_max,lon_min,lon_max,salinity_median,temperature_median,seafloor_depth_mean,current_u_median,current_v_median,current_speed_median,current_direction_deg_median,n_salinity,n_temperature,n_depth,n_current
A1,0,0,1,11.9,12.0,-69.8,-69.7,37.028125,26.6562185,67.470355,-0.158313916,0.1877578375,0.24566646276246504,129.2766468493419,2.0,2.0,2.0,2.0
A1,0,0,2,11.9,12.0,-69.8,-69.7,37.28837,26.1621995,67.470355,-0.1542585825,0.19843091,0.2513831724693032,128.952999742705,2.0,2.0,2.0,2.0
A1,0,0,3,11.9,12.0,-69.8,-69.7,37.1743515,26.5905395,67.470355,-0.162087345,0.21436676,0.2720804862790331,128.0121406189413,2.0,2.0,2.0,2.0
A1,0,0,4,11.9,12.0,-69.8,-69.7,36.928947,26.6814085,67.470355,-0.1481505325,0.20139844,0.249774613629198,126.25694204615732,2.0,2.0,2.0,2.0
A1,0,0,5,11.9,12.0,-69.8,-69.7,36.8499755,27.541744,67.470355,-0.146495245,0.23660235,0.2890141106779849,120.54655000482478,2.0,2.0,2.0,2.0
A1,0,0,6,11.9,12.0,-69.8,-69.7,36.722581000000005,27.515949,67.470355,-0.129095029,0.21464482000000001,0.24999109115865925,120.77414355646313,2.0,2.0,2.0,2.0
A1,0,0,7,11.9,12.0,-69.8,-69.7,36.72100975,27.12554575,67.470355,-0.15270711749999993,0.2365352875,0.28135368814495176,123.80724729403873,2.0,2.0,2.0,2.0
A1,0,0,8,11.9,12.0,-69.8,-69.7,36.6504515,27.8419915,67.470355,-0.16559113250000002,0.24173052,0.29804514622429223,125.75342692179163,2.0,2.0,2.0,2.0
A1,0,0,9,11.9,12.0,-69.8,-69.7,36.411386500000006,28.896827,67.470355,-0.11874529,0.210809695,0.24691230036958883,119.541099226923,2.0,2.0,2.0,2.0
A1,0,0,10,11.9,12.0,-69.8,-69.7,36.00298,29.4721385,67.470355,-0.09487885849999994,0.174833915,0.20028560090765019,118.36296171292992,2.0,2.0,2.0,2.0
A1,0,0,11,11.9,12.0,-69.8,-69.7,36.108453,28.819502749999998,67.470355,-0.09382198275,0.13515448574999994,0.16495514392757304,125.71577942611975,2.0,2.0,2.0,2.0
A1,0,0,12,11.9,12.0,-69.8,-69.7,36.7040135,27.35716575,67.470355,-0.15605489,0.19585779249999996,0.25124917274302394,130.94329096524655,2.0,2.0,2.0,2.0
A2,0,1,1,11.9,12.0,-69.7,-69.6,36.97583375000001,26.3443125,210.9455,-0.30092963999999994,0.27957513999999994,0.4109527906178225,136.31078229454903,2.0,2.0,2.0,2.0
A2,0,1,2,11.9,12.0,-69.7,-69.6,37.276696,25.8334125,210.9455,-0.272381245,0.274318845,0.3867204582350674,136.84756749666423,2.0,2.0,2.0,2.0
A2,0,1,3,11.9,12.0,-69.7,-69.6,37.0373345,26.257166,210.9455,-0.297682795,0.3413764999999999,0.4579872979204833,134.12391809444188,2.0,2.0,2.0,2.0
A2,0,1,4,11.9,12.0,-69.7,-69.6,36.8066865,26.425498500000003,210.9455,-0.26542284,0.2939596,0.3962735634961072,132.0796013492778,2.0,2.0,2.0,2.0
A2,0,1,5,11.9,12.0,-69.7,-69.6,36.756641,27.0593005,210.9455,-0.250277955,0.3660925299999999,0.4465817091399178,124.35833558977578,2.0,2.0,2.0,2.0
A2,0,1,6,11.9,12.0,-69.7,-69.6,36.72374075,26.981763,210.9455,-0.21691327999999999,0.3038851625,0.36732926052302584,124.21084444383612,2.0,2.0,2.0,2.0
A2,0,1,7,11.9,12.0,-69.7,-69.6,36.727479,26.60903875,210.9455,-0.28642339249999993,0.3309883925,0.4323520089766718,129.96771587383626,2.0,2.0,2.0,2.0
A2,0,1,8,11.9,12.0,-69.7,-69.6,36.497252,27.596235,210.9455,-0.30382803249999996,0.38790202249999994,0.5179476107918677,131.28212315240097,2.0,2.0,2.0,2.0
A2,0,1,9,11.9,12.0,-69.7,-69.6,36.33786475,28.598653,210.9455,-0.21731424,0.34210111,0.41839798583215937,122.99567087113095,2.0,2.0,2.0,2.0
A2,0,1,10,11.9,12.0,-69.7,-69.6,35.9393895,29.310854499999998,210.9455,-0.16803478499999996,0.279025695,0.32824121307771703,119.69009003682352,2.0,2.0,2.0,2.0
A2,0,1,11,11.9,12.0,-69.7,-69.6,36.1483275,28.68474825,210.9455,-0.1551167224999999,0.1927121475,0.24905945836346222,129.66928210274537,2.0,2.0,2.0,2.0
A2,0,1,12,11.9,12.0,-69.7,-69.6,36.734736999999996,27.343992,210.9455,-0.2881931325,0.2870459325,0.4085702988074231,137.23490369411726,2.0,2.0,2.0,2.0
A3,0,2,1,11.9,12.0,-69.6,-69.5,36.93750325,26.524811,292.08385,-0.44042512,0.31472990749999996,0.541252897477092,143.50487817654545,2.0,2.0,2.0,2.0
A3,0,2,2,11.9,12.0,-69.6,-69.5,37.253448500000005,25.9811355,292.08385,-0.39069101,0.278133515,0.4795867147319853,145.32630741310552,2.0,2.0,2.0,2.0
A3,0,2,3,11.9,12.0,-69.6,-69.5,36.79735,26.3601745,292.08385,-0.403716165,0.35271651,0.5282383923584062,142.56585291047296,2.0,2.0,2.0,2.0
A3,0,2,4,11.9,12.0,-69.6,-69.5,36.733612,26.562109,292.08385,-0.341692075,0.27975951,0.4493039260532964,140.69118612730742,2.0,2.0,2.0,2.0
A3,0,2,5,11.9,12.0,-69.6,-69.5,36.731145,27.15183,292.08385,-0.338257955,0.3410371399999999,0.5053320665306165,135.12964755368728,2.0,2.0,2.0,2.0
A3,0,2,6,11.9,12.0,-69.6,-69.5,36.69817725,26.9990725,292.08385,-0.29535915249999994,0.29117342749999997,0.41485672472883933,136.47252910756055,2.0,2.0,2.0,2.0
A3,0,2,7,11.9,12.0,-69.6,-69.5,36.69337725,26.885201000000002,292.08385,-0.41312034249999996,0.33005043,0.5405853938922092,140.74085490589079,2.0,2.0,2.0,2.0
A3,0,2,8,11.9,12.0,-69.6,-69.5,36.4242175,27.89839575,292.08385,-0.3965628625,0.3711966725,0.5588636471376076,139.9875324492011,2.0,2.0,2.0,2.0
A3,0,2,9,11.9,12.0,-69.6,-69.5,36.191143,28.80343625,292.08385,-0.28859595,0.3336000525,0.4613336719022655,130.64949228387485,2.0,2.0,2.0,2.0
A3,0,2,10,11.9,12.0,-69.6,-69.5,35.836158749999996,29.4657805,292.08385,-0.216929105,0.26353582,0.35696616583574015,128.20404331583308,2.0,2.0,2.0,2.0
A3,0,2,11,11.9,12.0,-69.6,-69.5,36.107851,28.721421749999998,292.08385,-0.19832348,0.18045889,0.26849011677744333,140.18028191752768,2.0,2.0,2.0,2.0
A3,0,2,12,11.9,12.0,-69.6,-69.5,36.64583425,27.5136,292.08385,-0.39892135,0.3038966875,0.5032752558561492,144.04218497041805,2.0,2.0,2.0,2.0
A4,0,3,1,11.9,12.0,-69.5,-69.4,36.851532750000004,26.77282275,504.7016,-0.59023567375,0.3717516525,0.697786159791123,147.7956574651821,4.0,4.0,4.0,4.0
A4,0,3,2,11.9,12.0,-69.5,-69.4,37.19987675,26.15881625,504.70160000000004,-0.485758935,0.2784232525,0.5601137688784037,150.17988763355382,4.0,4.0,4.0,4.0
A4,0,3,3,11.9,12.0,-69.5,-69.4,36.676447,26.49725975,504.70160000000004,-0.5155269925,0.3226991225,0.5924221379181751,146.2780350383493,4.0,4.0,4.0,4.0
A4,0,3,4,11.9,12.0,-69.5,-69.4,36.7043655,26.703984,504.70160000000004,-0.40527699,0.2718403125,0.4918371411095598,146.39525103249676,4.0,4.0,4.0,4.0
A4,0,3,5,11.9,12.0,-69.5,-69.4,36.7052745,27.3475715,504.70160000000004,-0.36679385,0.316660975,0.4696722867666741,145.1040188484523,4.0,4.0,4.0,4.0
A4,0,3,6,11.9,12.0,-69.5,-69.4,36.648099,27.18047725,504.7016,-0.33506698125,0.24049765875,0.40882223967877396,145.99096351106613,4.0,4.0,4.0,4.0
A4,0,3,7,11.9,12.0,-69.5,-69.4,36.645438375,27.473518625000004,504.7016,-0.499848925,0.3348058775,0.6018031283208196,146.2249996473849,4.0,4.0,4.0,4.0
A4,0,3,8,11.9,12.0,-69.5,-69.4,36.353815999999995,28.17310425,504.7016,-0.3998633575,0.30607634874999995,0.5046192644626325,144.88448591627412,4.0,4.0,4.0,4.0
A4,0,3,9,11.9,12.0,-69.5,-69.4,36.073079625000005,29.16127375,504.7016,-0.30703765999999993,0.2748121562499999,0.42105982263985314,139.88887682276723,4.0,4.0,4.0,4.0
A4,0,3,10,11.9,12.0,-69.5,-69.4,35.621931000000004,29.663808000000003,504.7016,-0.22875781125,0.22411720125,0.3305670826640512,142.82595454496635,4.0,4.0,4.0,4.0
A4,0,3,11,11.9,12.0,-69.5,-69.4,36.020546374999995,28.821735125,504.7016,-0.20222548,0.1197270845,0.23625151287844115,150.90227902306506,4.0,4.0,4.0,4.0
A4,0,3,12,11.9,12.0,-69.5,-69.4,36.533516000000006,27.67536425,504.7016,-0.49195420125,0.31551830625,0.5847242574249623,147.3246925237063,4.0,4.0,4.0,4.0
A5,0,4,1,11.9,12.0,-69.4,-69.3,36.7578855,26.9601225,902.3393,-0.69480885,0.3946322299999999,0.8022468689370466,150.36894072154035,2.0,2.0,2.0,2.0
A5,0,4,2,11.9,12.0,-69.4,-69.3,37.03521,26.2441215,902.3393,-0.5607626,0.2847371,0.6289740982020793,153.08001395200222,2.0,2.0,2.0,2.0
A5,0,4,3,11.9,12.0,-69.4,-69.3,36.6194715,26.561926,902.3393,-0.576246775,0.29458488,0.6387130065350178,150.28314004109646,2.0,2.0,2.0,2.0
A5,0,4,4,11.9,12.0,-69.4,-69.3,36.67475,26.809038,902.3393,-0.49331804,0.25871023,0.5574472376978563,150.08714081231832,2.0,2.0,2.0,2.0
A5,0,4,5,11.9,12.0,-69.4,-69.3,36.6763555,27.468115,902.3393,-0.4002935549999999,0.27076031,0.4496500795525576,151.88066070273916,2.0,2.0,2.0,2.0
A5,0,4,6,11.9,12.0,-69.4,-69.3,36.55779775,27.26054825,902.3393,-0.3984950275,0.23572727500000001,0.4542700978904511,150.99755433002127,2.0,2.0,2.0,2.0
A5,0,4,7,11.9,12.0,-69.4,-69.3,36.60584675,27.787717,902.3393,-0.566557345,0.3435470425,0.6597063812523525,148.97345942757843,2.0,2.0,2.0,2.0
A5,0,4,8,11.9,12.0,-69.4,-69.3,36.291456,28.313056250000002,902.3393,-0.4318372375,0.2486874775,0.49468508222637453,148.7489143650127,2.0,2.0,2.0,2.0
A5,0,4,9,11.9,12.0,-69.4,-69.3,35.94197375,29.358119000000002,902.3393,-0.3196495975,0.214508905,0.392068661346927,148.6835604624939,2.0,2.0,2.0,2.0
A5,0,4,10,11.9,12.0,-69.4,-69.3,35.4588895,29.802546,902.3393,-0.22291869250000002,0.16975440749999998,0.28239462431980505,149.9623862702748,2.0,2.0,2.0,2.0
A5,0,4,11,11.9,12.0,-69.4,-69.3,35.984862,28.860203249999998,902.3393,-0.183207865,0.068017409,0.19706834388145378,162.21543051245715,2.0,2.0,2.0,2.0
A5,0,4,12,11.9,12.0,-69.4,-69.3,36.42375925,27.78898625,902.3393,-0.5747442875,0.33225041749999995,0.6599734441510496,151.01809288948897,2.0,2.0,2.0,2.0
A6,0,5,1,11.9,12.0,-69.3,-69.2,36.683851250000004,27.033791,1153.8655,-0.7428622275,0.3974852925,0.8433848192955442,151.79837906638795,2.0,2.0,2.0,2.0
A6,0,5,2,11.9,12.0,-69.3,-69.2,36.909055,26.284133,1153.8655,-0.623665975,0.288630515,0.6750830897650838,154.68719332791375,2.0,2.0,2.0,2.0
A6,0,5,3,11.9,12.0,-69.3,-69.2,36.5891705,26.5648225,1153.8655,-0.59052075,0.27136464,0.6499628657309808,153.5142599237513,2.0,2.0,2.0,2.0
A6,0,5,4,11.9,12.0,-69.3,-69.2,36.656000500000005,26.862643,1153.8655,-0.5069429400000001,0.249652675,0.565534178903411,152.23518516627666,2.0,2.0,2.0,2.0
A6,0,5,5,11.9,12.0,-69.3,-69.2,36.655971,27.5173895,1153.8655,-0.409220835,0.235184475,0.4452457411897608,154.34648902479063,2.0,2.0,2.0,2.0
A6,0,5,6,11.9,12.0,-69.3,-69.2,36.489106250000006,27.3331255,1153.8655,-0.4253564325,0.246019015,0.49334965652722396,153.50400311814593,2.0,2.0,2.0,2.0
A6,0,5,7,11.9,12.0,-69.3,-69.2,36.583144,27.87948075,1153.8655,-0.589277365,0.3323004275,0.6714683082442623,150.63591334055815,2.0,2.0,2.0,2.0
A6,0,5,8,11.9,12.0,-69.3,-69.2,36.260747499999994,28.35835725,1153.8655,-0.4669755575,0.23987108499999998,0.5251558016602194,151.32031788473134,2.0,2.0,2.0,2.0
A6,0,5,9,11.9,12.0,-69.3,-69.2,35.85976425,29.396891500000002,1153.8655,-0.320000635,0.17610747999999998,0.37248397301081954,152.4651976366016,2.0,2.0,2.0,2.0
A6,0,5,10,11.9,12.0,-69.3,-69.2,35.40648025,29.854501499999998,1153.8655,-0.21137950499999997,0.12730199749999999,0.24764164021782076,153.51020775757425,2.0,2.0,2.0,2.0
A6,0,5,11,11.9,12.0,-69.3,-69.2,35.973478,28.890055,1153.8655,-0.174706585,0.07058270575,0.1884884440930197,158.30190412027912,2.0,2.0,2.0,2.0
A6,0,5,12,11.9,12.0,-69.3,-69.2,36.356558,27.842575,1153.8655,-0.6208090575,0.3287618375,0.702743586229013,153.3101968007494,2.0,2.0,2.0,2.0
A7,0,6,1,11.9,12.0,-69.2,-69.1,36.606939999999994,27.095392250000003,1452.251,-0.780516825,0.38796551749999997,0.871664950253391,153.51798482578414,2.0,2.0,2.0,2.0
A7,0,6,2,11.9,12.0,-69.2,-69.1,36.8096925,26.3370825,1452.251,-0.6685757999999999,0.28095158,0.7074746017348648,156.6017653085038,2.0,2.0,2.0,2.0
A7,0,6,3,11.9,12.0,-69.2,-69.1,36.567065,26.5851275,1452.251,-0.6067356500000001,0.2804675399999999,0.6685281989183545,155.19094954292072,2.0,2.0,2.0,2.0
A7,0,6,4,11.9,12.0,-69.2,-69.1,36.639135,26.909031,1452.251,-0.508289875,0.24170542,0.5632209438869433,154.56766342926625,2.0,2.0,2.0,2.0
A7,0,6,5,11.9,12.0,-69.2,-69.1,36.6425055,27.580841,1452.251,-0.40679455,0.20874517,0.435335417969238,156.50290262419702,2.0,2.0,2.0,2.0
A7,0,6,6,11.9,12.0,-69.2,-69.1,36.46824650000001,27.43652625,1452.251,-0.4438269025,0.24384069749999998,0.5106710031281978,155.01885261231854,2.0,2.0,2.0,2.0
A7,0,6,7,11.9,12.0,-69.2,-69.1,36.515194,27.986594500000002,1452.251,-0.6000466799999999,0.3127194325,0.6690214558739404,152.40722234648615,2.0,2.0,2.0,2.0
A7,0,6,8,11.9,12.0,-69.2,-69.1,36.231793249999996,28.4213745,1452.251,-0.4922283275,0.23545860749999997,0.5459851987899165,153.29489791921395,2.0,2.0,2.0,2.0
A7,0,6,9,11.9,12.0,-69.2,-69.1,35.79158775,29.467764,1452.251,-0.3096736325,0.141193385,0.3418737751696607,156.99441952212385,2.0,2.0,2.0,2.0
A7,0,6,10,11.9,12.0,-69.2,-69.1,35.329122749999996,29.9036985,1452.251,-0.20340120749999996,0.07456927749999995,0.2203599524210891,162.62979667517334,2.0,2.0,2.0,2.0
A7,0,6,11,11.9,12.0,-69.2,-69.1,35.96933575,28.9165645,1452.251,-0.18419786875,0.0754667815,0.1994112812308363,157.9331579947741,2.0,2.0,2.0,2.0
A7,0,6,12,11.9,12.0,-69.2,-69.1,36.282866750000004,27.882012500000002,1452.251,-0.6619944725,0.313317165,0.7326690008874318,155.58306155670573,2.0,2.0,2.0,2.0
A8,0,7,1,11.9,12.0,-69.1,-69.0,36.5303175,27.13843,1452.251,-0.800813255,0.3750049625,0.8822338699263721,155.17965172441245,2.0,2.0,2.0,2.0
A8,0,7,2,11.9,12.0,-69.1,-69.0,36.716545,26.3780165,1452.251,-0.6870232199999999,0.264816225,0.7194790931368749,158.47724128544303,2.0,2.0,2.0,2.0
A8,0,7,3,11.9,12.0,-69.1,-69.0,36.5431265,26.5941295,1452.251,-0.618248485,0.280248585,0.6789100372556739,155.61547866938204,2.0,2.0,2.0,2.0
A8,0,7,4,11.9,12.0,-69.1,-69.0,36.623175,26.9565195,1452.251,-0.4964051,0.23280285,0.5485954318177145,154.874476824223,2.0,2.0,2.0,2.0
A8,0,7,5,11.9,12.0,-69.1,-69.0,36.626178,27.632645,1452.251,-0.409922215,0.182074895,0.4485859883886348,156.0506729343519,2.0,2.0,2.0,2.0
A8,0,7,6,11.9,12.0,-69.1,-69.0,36.45082825,27.513554,1452.251,-0.4415229025,0.23006004000000002,0.502720561482342,156.55021899326005,2.0,2.0,2.0,2.0
A8,0,7,7,11.9,12.0,-69.1,-69.0,36.4464915,28.037121,1452.251,-0.596207485,0.28361543499999997,0.6538100719245292,154.54417248693397,2.0,2.0,2.0,2.0
A8,0,7,8,11.9,12.0,-69.1,-69.0,36.149971,28.44785375,1452.251,-0.496081255,0.22670378000000002,0.5455401815731212,153.94618125516044,2.0,2.0,2.0,2.0
A8,0,7,9,11.9,12.0,-69.1,-69.0,35.741887,29.501173,1452.251,-0.2912258725,0.12296967499999994,0.32445212983018323,161.50697240927505,2.0,2.0,2.0,2.0
A8,0,7,10,11.9,12.0,-69.1,-69.0,35.306940499999996,29.9181505,1452.251,-0.19512888625,0.05252300315,0.20591052794246706,168.07734703398177,2.0,2.0,2.0,2.0
A8,0,7,11,11.9,12.0,-69.1,-69.0,35.9731055,28.94812825,1452.251,-0.19882591500000002,0.096477284,0.22159875481145686,157.13598184371097,2.0,2.0,2.0,2.0
A8,0,7,12,11.9,12.0,-69.1,-69.0,36.22509925,27.916227749999997,1452.251,-0.680804765,0.28217119999999996,0.7384884574858002,157.87351041577963,2.0,2.0,2.0,2.0
A9,0,8,1,11.9,12.0,-69.0,-68.9,36.438423625,27.180298999999998,1348.771,-0.7772411075,0.330713825,0.8465188737447236,157.3139836424844,4.0,4.0,4.0,4.0
A9,0,8,2,11.9,12.0,-69.0,-68.9,36.61341475,26.43742125,1348.771,-0.664857535,0.236391565,0.7057367814243589,160.42704441194812,4.0,4.0,4.0,4.0
A9,0,8,3,11.9,12.0,-69.0,-68.9,36.5195395,26.619258,1348.771,-0.57421855,0.25190167,0.651774214284748,157.3998989907599,4.0,4.0,4.0,4.0
A9,0,8,4,11.9,12.0,-69.0,-68.9,36.6048405,27.00200825,1348.771,-0.4517060075,0.20854008,0.497602379038548,155.2185454823572,4.0,4.0,4.0,4.0
A9,0,8,5,11.9,12.0,-69.0,-68.9,36.60651325,27.71542425,1348.771,-0.4102260149999999,0.147550619,0.4448077815115717,157.31479741789485,4.0,4.0,4.0,4.0
A9,0,8,6,11.9,12.0,-69.0,-68.9,36.41962675,27.6810835,1348.771,-0.411567445,0.19630710374999993,0.45213279717706845,158.5141287313969,4.0,4.0,4.0,4.0
A9,0,8,7,11.9,12.0,-69.0,-68.9,36.3965695,28.1000265,1348.771,-0.5603365025,0.22609128874999998,0.6009299570241111,158.08354257753828,4.0,4.0,4.0,4.0
A9,0,8,8,11.9,12.0,-69.0,-68.9,36.053155625,28.511001125,1348.771,-0.4683774775,0.19001711500000001,0.5055594456509466,156.84814050510002,4.0,4.0,4.0,4.0
A9,0,8,9,11.9,12.0,-69.0,-68.9,35.7028235,29.574063125000002,1348.771,-0.25844269875,0.0705980152499999,0.28148231864254736,167.61942715278246,4.0,4.0,4.0,4.0
A9,0,8,10,11.9,12.0,-69.0,-68.9,35.31718875,29.929873875,1348.771,-0.16348933624999995,0.031412281575,0.1715070388372718,172.6893842679394,4.0,4.0,4.0,4.0
A9,0,8,11,11.9,12.0,-69.0,-68.9,35.957594125,28.996837375,1348.771,-0.21212332,0.08379258149999999,0.22743428285659864,156.3003746121739,4.0,4.0,4.0,4.0
A9,0,8,12,11.9,12.0,-69.0,-68.9,36.164109375,27.93946775,1348.771,-0.6547897837500001,0.2373026325,0.6947237263396329,160.1944962622854,4.0,4.0,4.0,4.0
A10,0,9,1,11.9,12.0,-68.9,-68.8,36.3662595,27.210593000000003,1257.3455,-0.6983882575,0.32496478500000003,0.7684380695555465,155.21330402507402,2.0,2.0,2.0,2.0
A10,0,9,2,11.9,12.0,-68.9,-68.8,36.529414,26.478954,1257.3455,-0.6206399149999999,0.24166571,0.662416764356947,159.5427765328748,2.0,2.0,2.0,2.0
A10,0,9,3,11.9,12.0,-68.9,-68.8,36.498189,26.624019,1257.3455,-0.504047425,0.23613273,0.5534637681458199,156.43057921186323,2.0,2.0,2.0,2.0
A10,0,9,4,11.9,12.0,-68.9,-68.8,36.590752,27.0348365,1257.3455,-0.3753969649999999,0.20115686,0.4260991411749157,151.81532134407362,2.0,2.0,2.0,2.0
A10,0,9,5,11.9,12.0,-68.9,-68.8,36.592508,27.793727,1257.3455,-0.352417705,0.1384189575,0.3837366257806909,154.55090407552504,2.0,2.0,2.0,2.0
A10,0,9,6,11.9,12.0,-68.9,-68.8,36.39825375,27.79770575,1257.3455,-0.35445709999999997,0.19318329499999995,0.3846433567932131,154.98881361104316,2.0,2.0,2.0,2.0
A10,0,9,7,11.9,12.0,-68.9,-68.8,36.385777000000004,28.123478,1257.3455,-0.49165739249999996,0.20994690249999995,0.5333771141450552,157.33239765885816,2.0,2.0,2.0,2.0
A10,0,9,8,11.9,12.0,-68.9,-68.8,35.9902225,28.55984225,1257.3455,-0.40560215750000006,0.1774840525,0.4427807976780176,156.20371084071616,2.0,2.0,2.0,2.0
A10,0,9,9,11.9,12.0,-68.9,-68.8,35.67853725,29.59956025,1257.3455,-0.21544593750000002,0.06197586424999995,0.2282209956055509,166.75114790296988,2.0,2.0,2.0,2.0
A10,0,9,10,11.9,12.0,-68.9,-68.8,35.28477375,29.9427575,1257.3455,-0.118100839,0.0294647145,0.1260683288901026,169.90220432836068,2.0,2.0,2.0,2.0
A10,0,9,11,11.9,12.0,-68.9,-68.8,35.987632,29.0051325,1257.3455,-0.196665595,0.11965677,0.2172802286673259,157.65037535849586,2.0,2.0,2.0,2.0
A10,0,9,12,11.9,12.0,-68.9,-68.8,36.132590500000006,27.939152749999998,1257.3455,-0.5785904625,0.23429107249999995,0.613918892341807,158.91383674550656,2.0,2.0,2.0,2.0
A11,0,10,1,11.9,12.0,-68.8,-68.7,36.313552,27.22532925,1257.3455,-0.6499568849999999,0.32382095499999997,0.7207336273038578,153.78340939955902,2.0,2.0,2.0,2.0
A11,0,10,2,11.9,12.0,-68.8,-68.7,36.4725735,26.502084,1257.3455,-0.5989859,0.23111723,0.642037127732221,158.9010151647016,2.0,2.0,2.0,2.0
A11,0,10,3,11.9,12.0,-68.8,-68.7,36.4812635,26.638116,1257.3455,-0.47937695,0.23304639,0.5163086699312093,154.72562544390524,2.0,2.0,2.0,2.0
A11,0,10,4,11.9,12.0,-68.8,-68.7,36.576396,27.0508295,1257.3455,-0.329348325,0.189443755,0.3802693940766124,150.09214738076568,2.0,2.0,2.0,2.0
A11,0,10,5,11.9,12.0,-68.8,-68.7,36.58752,27.8185195,1257.3455,-0.31542706,0.124128185,0.3438427315988244,154.78632578022504,2.0,2.0,2.0,2.0
A11,0,10,6,11.9,12.0,-68.8,-68.7,36.3829985,27.8538795,1257.3455,-0.3205938825,0.1892010774999999,0.35516229939421606,152.26872987229945,2.0,2.0,2.0,2.0
A11,0,10,7,11.9,12.0,-68.8,-68.7,36.374005499999996,28.1315805,1257.3455,-0.45436198499999997,0.1993864625,0.4964546223264787,156.7749463683025,2.0,2.0,2.0,2.0
A11,0,10,8,11.9,12.0,-68.8,-68.7,35.929616249999995,28.56834075,1257.3455,-0.37043424499999994,0.166039491,0.4060134908148171,155.8440860487212,2.0,2.0,2.0,2.0
A11,0,10,9,11.9,12.0,-68.8,-68.7,35.65696275,29.6052865,1257.3455,-0.1886913725,0.04706651724999995,0.1946250431422252,168.0645505572333,2.0,2.0,2.0,2.0
A11,0,10,10,11.9,12.0,-68.8,-68.7,35.280859,29.936591999999997,1257.3455,-0.09684843025,0.016373181,0.10240835348585035,176.93185446160396,2.0,2.0,2.0,2.0
A11,0,10,11,11.9,12.0,-68.8,-68.7,35.9327045,29.005039500000002,1257.3455,-0.19007284000000002,0.133825275,0.24733405289479127,156.1646324318964,2.0,2.0,2.0,2.0
A11,0,10,12,11.9,12.0,-68.8,-68.7,36.090071,27.94847325,1257.3455,-0.5361583875,0.239098585,0.5683400215508062,157.6526546317359,2.0,2.0,2.0,2.0
A12,0,11,1,11.9,12.0,-68.7,-68.6,36.257155499999996,27.251362,801.76445,-0.66188863,0.38040370749999997,0.757134123859499,151.2120131650491,2.0,2.0,2.0,2.0
A12,0,11,2,11.9,12.0,-68.7,-68.6,36.445893,26.5268465,801.76445,-0.62515082,0.27875698,0.6846782207333442,155.96773727117215,2.0,2.0,2.0,2.0
A12,0,11,3,11.9,12.0,-68.7,-68.6,36.4619735,26.648567,801.76445,-0.486775315,0.297753605,0.5380426328678214,148.78616792755702,2.0,2.0,2.0,2.0
A12,0,11,4,11.9,12.0,-68.7,-68.6,36.564040000000006,27.0746265,801.76445,-0.3136216349999999,0.206345805,0.3759614899224549,146.6572804375109,2.0,2.0,2.0,2.0
A12,0,11,5,11.9,12.0,-68.7,-68.6,36.580801,27.8476715,801.76445,-0.30621237,0.13879548,0.3363082564675166,148.42458369441383,2.0,2.0,2.0,2.0
A12,0,11,6,11.9,12.0,-68.7,-68.6,36.3595885,27.92835675,801.76445,-0.319997905,0.2245265125,0.38139708417750956,147.55198612344708,2.0,2.0,2.0,2.0
A12,0,11,7,11.9,12.0,-68.7,-68.6,36.36304625,28.1356125,801.76445,-0.46165556499999993,0.2506698375,0.5265167066788204,154.16904728431757,2.0,2.0,2.0,2.0
A12,0,11,8,11.9,12.0,-68.7,-68.6,35.874745250000004,28.59479075,801.76445,-0.3608261675,0.18056061,0.4044953713671171,152.90293494373117,2.0,2.0,2.0,2.0
A12,0,11,9,11.9,12.0,-68.7,-68.6,35.646120249999996,29.610674500000002,801.76445,-0.1649285775,0.0425177275,0.1705700274591037,166.9022527887839,2.0,2.0,2.0,2.0
A12,0,11,10,11.9,12.0,-68.7,-68.6,35.31295875,29.9178,801.76445,-0.08443578574999999,0.025224467625000052,0.09313007357944275,176.6697517686241,2.0,2.0,2.0,2.0
A12,0,11,11,11.9,12.0,-68.7,-68.6,35.796187,29.010925,801.76445,-0.20110158,0.180544105,0.30231057792773386,150.808800143922,2.0,2.0,2.0,2.0
A12,0,11,12,11.9,12.0,-68.7,-68.6,36.0498955,27.945288,801.76445,-0.5391746900000001,0.302872405,0.5983826834941436,153.28851402713627,2.0,2.0,2.0,2.0
A13,0,12,1,11.9,12.0,-68.6,-68.5,36.183599,27.28527425,1004.31205,-0.683206725,0.3649257775,0.7802453336869053,152.96143709017636,2.0,2.0,2.0,2.0
A13,0,12,2,11.9,12.0,-68.6,-68.5,36.413505,26.5680395,1004.31205,-0.65400245,0.26391367,0.7053243233923743,158.02414006133728,2.0,2.0,2.0,2.0
A13,0,12,3,11.9,12.0,-68.6,-68.5,36.4404085,26.682008,1004.31205,-0.49893875,0.27191465,0.5498926306908181,148.2200885919346,2.0,2.0,2.0,2.0
A13,0,12,4,11.9,12.0,-68.6,-68.5,36.525101,27.0971165,1004.31205,-0.307344635,0.19678999,0.3652633024497448,147.36893207226086,2.0,2.0,2.0,2.0
A13,0,12,5,11.9,12.0,-68.6,-68.5,36.5730415,27.851245,1004.31205,-0.299852015,0.13372114,0.3283906490370458,148.51253700329764,2.0,2.0,2.0,2.0
A13,0,12,6,11.9,12.0,-68.6,-68.5,36.331006,28.0000395,1004.31205,-0.345213455,0.23344972,0.41680963207786786,145.94247849817077,2.0,2.0,2.0,2.0
